# Note - Full 9 minute fly of continous maneuvers. Snakes, Wall, Diamond Loops, piro-flips, funnels, piro circles, piro-flip circles, aileron tic-tocs, elevator tic-tocs, continous forward flips, and many combo maneuvers. Motor temperature at end of flight was 125F. Battery was 101F.
# Graph Data - 1 Sessions - Saved Wednesday, September 29, 2010
# Start Of Session - Sample Time: 0.200
# Reset Source (Cause of reset):  Normal Boot-up Sequence
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.7774      , 86.275      , 39.94       , 1.057       , 22.8        , 102.4       , 93654       
1.7774      , 86.275      , 39.72       , 0.845       , 22.0        , 102.4       , 94086       
1.7774      , 85.882      , 39.72       , 0.845       , 21.2        , 95.0        , 94522       
1.7774      , 85.882      , 39.94       , 0.845       , 20.4        , 103.3       , 94961       
1.7774      , 85.882      , 39.94       , 0.845       , 20.4        , 102.4       , 94522       
1.7774      , 86.275      , 39.72       , 0.845       , 20.4        , 102.4       , 94522       
1.7774      , 86.275      , 39.72       , 0.845       , 21.2        , 103.3       , 94086       
1.7852      , 86.667      , 39.72       , 1.057       , 22.8        , 102.4       , 93227       
1.7852      , 86.667      , 39.72       , 0.845       , 23.6        , 101.6       , 93227       
1.7852      , 87.059      , 39.72       , 0.845       , 24.4        , 102.4       , 93227       
1.7852      , 87.451      , 39.72       , 0.845       , 24.4        , 103.3       , 93227       
1.7852      , 87.059      , 39.51       , 1.268       , 26.1        , 101.6       , 92383       
1.7852      , 87.059      , 39.51       , 1.057       , 26.9        , 103.3       , 92383       
1.7852      , 86.667      , 39.51       , 1.268       , 26.1        , 101.6       , 92383       
